species
Abarema macradenia
Rhus aromatica
Rhus copallina
Rhus glabra
Rhus integrifolia
Rhus kearneyi
Rhus lanceolata
Rhus lentii
Rhus microphylla
Rhus muelleri
Rhus ovata
Rhus pachyrrhachis
Rhus schiedeana
Rhus standleyi
Rhus terebinthifolia
Rhus trilobata
Rhus typhina
Rhus vestita
Rhus virens
Rhynchoglossum azureum
Rhyncholaelia digbyana
Rhyncholaelia glauca
Rhynchosia amabilis
Rhynchosia americana
Rhynchosia cinerea
Rhynchosia cytisoides
Rhynchosia difformis
Rhynchosia edulis
Rhynchosia erythrinoides
Rhynchosia latifolia
Rhynchosia longeracemosa
Rhynchosia michauxii
Rhynchosia minima
Rhynchosia parvifolia
Rhynchosia precatoria
Rhynchosia reniformis
Rhynchosia senna
Rhynchosia tomentosa
Rhynchosida physocalyx
Rhynchospora alba
Rhynchospora aristata
Rhynchospora baldwinii
Rhynchospora caduca
Rhynchospora capillacea
Rhynchospora capitellata
Rhynchospora careyana
Rhynchospora cephalantha
Rhynchospora chalarocephala
Rhynchospora chapmanii
Rhynchospora ciliaris
Rhynchospora colorata
Rhynchospora corniculata
Rhynchospora crinipes
Rhynchospora debilis
Rhynchospora decurrens
Rhynchospora divergens
Rhynchospora elliottii
Rhynchospora fascicularis
Rhynchospora fernaldii
Rhynchospora filifolia
Rhynchospora fusca
Rhynchospora galeana
Rhynchospora globularis
Rhynchospora glomerata
Rhynchospora gracilenta
Rhynchospora grayi
Rhynchospora harperi
Rhynchospora harveyi
Rhynchospora inexpansa
Rhynchospora intermedia
Rhynchospora inundata
Rhynchospora latifolia
Rhynchospora macrostachya
Rhynchospora marliniana
Rhynchospora megalocarpa
Rhynchospora megaplumosa
Rhynchospora microcarpa
Rhynchospora microcephala
Rhynchospora miliacea
Rhynchospora mixta
Rhynchospora nervosa
Rhynchospora nitens
Rhynchospora nivea
Rhynchospora odorata
Rhynchospora oligantha
Rhynchospora perplexa
Rhynchospora plumosa
Rhynchospora pusilla
Rhynchospora rariflora
Rhynchospora recognita
Rhynchospora scutellata
Rhynchospora tracyi
Rhynchostegium serrulatum
Rhynchostele aptera
Rhynchostele bictoniensis
Rhynchostele candidula
Rhynchostele maculata
Rhynchostele rossii
Rhynchostele stellata
Rhysopterus plurijugus
Rhytidiadelphus loreus
Rhytidiadelphus squarrosus
Rhytidiadelphus triquetrus
Rhytidiopsis robusta
Rhytidium rugosum
Rhytidophyllum auriculatum
Rhytidophyllum bicolor
Rhytidophyllum leucomallon
Ribes acerifolium
Ribes alpinum
Ribes amarum
Ribes americanum
Ribes aureum
Ribes binominatum
Ribes bracteosum
Ribes brandegeei
Ribes californicum
Ribes cereum
Ribes ciliatum
Ribes cruentum
Ribes curvatum
Ribes cynosbati
Ribes divaricatum
Ribes erythrocarpum
Ribes glandulosum
Ribes hirtellum
Ribes hudsonianum
Ribes indecorum
Ribes inerme
Ribes lacustre
Ribes lasianthum
Ribes laxiflorum
Ribes leptanthum
Ribes lobbii
Ribes madrense
Ribes malvaceum
Ribes menziesii
Ribes missouriense
Ribes montigenum
Ribes nevadense
Ribes nigrum
Ribes niveum
Ribes oxyacanthoides
Ribes pinetorum
Ribes quercetorum
Ribes roezlii
Ribes rotundifolium
Ribes rubrum
Ribes sanguineum
Ribes speciosum
Ribes tortuosum
Ribes triste
Ribes uva-crispa
Ribes velutinum
Ribes viburnifolium
Ribes viscosissimum
Ribes watsonianum
Ribes wolfii
Riccardia chamedryfolia
Riccardia latifrons
Riccardia multifida
Riccardia palmata
Riccia beyrichiana
Riccia campbelliana
Riccia cavernosa
Riccia fluitans
Riccia lamellosa
Riccia nigrella
Riccia sorocarpa
Riccia trichocarpa
Ricciocarpos natans
Richardia brasiliensis
Richardia grandiflora
Richardia humistrata
Richardia scabra
Richardia stellaris
Richardia tricocca
Ricinus communis
Rigiopappus leptocladus
Rinorea guatemalensis
Rinorea sylvatica
Rivina humilis
Robinia ambigua
Robinia hispida
Robinia neomexicana
Robinia pseudoacacia
Robinsonecio gerberifolius
Robinsonella glabrifolia
Robinsonella pilosissima
Rogiera amoena
Rogiera stenosiphon
Rogiera strigosa
Roldana albonervia
Roldana angulifolia
Roldana aschenborniana
Roldana barba-johannis
Roldana cristobalensis
Roldana guadalajarensis
Roldana hartwegii
Roldana hederifolia
Roldana heracleifolia
Roldana lobata
Roldana oaxacana
Roldana petasitis
Roldana platanifolia
Roldana sessilifolia
Roldana sundbergii
Romanzoffia californica
Romanzoffia sitchensis
Romanzoffia tracyi
Romanzoffia unalaschcensis
Romneya coulteri
Romneya trichocalyx
Romulea rosea
Ronabea emetica
Rondeletia inermis
Rondeletia pilosa
Rorippa amphibia
Rorippa aquatica
Rorippa barbareifolia
Rorippa columbiae
Rorippa curvipes
Rorippa curvisiliqua
Rorippa dubia
Rorippa indica
Rorippa palustris
Rorippa sessiliflora
Rorippa sinuata
Rorippa sylvestris
Rorippa tenerrima
Rorippa teres
Rosa acicularis
Rosa arkansana
Rosa arvensis
Rosa banksiae
Rosa blanda
Rosa bracteata
Rosa bridgesii
Rosa californica
Rosa canina
Rosa carolina
Rosa chinensis
Rosa foetida
Rosa foliolosa
Rosa glauca
Rosa gymnocarpa
Rosa laevigata
Rosa luciae
Rosa medioccidentis
Rosa minutifolia
Rosa mollis
Rosa multiflora
Rosa nitida
Rosa nutkana
Rosa odorata
Rosa palustris
Rosa pisocarpa
Rosa rubiginosa
Rosa rugosa
Rosa setigera
Rosa sherardii
Rosa spithamea
Rosa stellata
Rosa virginiana
Rosa woodsii
Roseodendron donnell-smithii
Rossioglossum hagsaterianum
Rossioglossum oerstedii
Rostraria cristata
Rosulabryum capillare
Rotala ramosior
Rotala rotundifolia
Rotheca myricoides
Rottboellia campestris
Rottboellia cochinchinensis
Rottboellia rugosa
Roupala montana
Rourea glabra
Rousselia humilis
Roystonea borinquena
Roystonea oleracea
Roystonea regia
Rubia tinctorum
Rubus adenotrichos
Rubus allegheniensis
Rubus arcticus
Rubus armeniacus
Rubus baileyanus
Rubus bifrons
Rubus caesius
Rubus canadensis
Rubus chamaemorus
Rubus coriifolius
Rubus cuneifolius
Rubus deliciosus
Rubus ellipticus
Rubus fecundus
Rubus flagellaris
Rubus hirsutus
Rubus hispidus
Rubus humistratus
Rubus idaeus
Rubus ithacanus
Rubus laciniatus
Rubus lasiococcus
Rubus laudatus
Rubus leucodermis
Rubus loganobaccus
Rubus melanolasius
Rubus meracus
Rubus miser
Rubus neglectus
Rubus neomexicanus
Rubus nivalis
Rubus niveus
Rubus occidentalis
Rubus odoratus
Rubus ostryifolius
Rubus palmeri
Rubus parviflorus
Rubus parvifolius
Rubus pascuus
Rubus pedatus
Rubus pensilvanicus
Rubus phoenicolasius
Rubus pubescens
Rubus riograndis
Rubus rolfei
Rubus rosifolius
Rubus sapidus
Rubus saxatilis
Rubus setosus
Rubus spectabilis
Rubus steelei
Rubus trilobus
Rubus trivialis
Rubus ulmifolius
Rubus ursinus
Rubus vestitus
Rudbeckia amplexicaulis
Rudbeckia auriculata
Rudbeckia californica
Rudbeckia fulgida
Rudbeckia glaucescens
Rudbeckia graminifolia
Rudbeckia grandiflora
Rudbeckia heliopsidis
Rudbeckia hirta
Rudbeckia klamathensis
Rudbeckia laciniata
Rudbeckia maxima
Rudbeckia missouriensis
Rudbeckia mollis
Rudbeckia montana
Rudbeckia occidentalis
Rudbeckia palustris
Rudbeckia scabrifolia
Rudbeckia subtomentosa
Rudbeckia terraenigrae
Rudbeckia texana
Rudbeckia triloba
Rudbeckia umbrosa
Rudgea raveniana
Ruellia amoena
Ruellia blechum
Ruellia bourgaei
Ruellia breedlovei
Ruellia brevifolia
Ruellia californica
Ruellia caroliniensis
Ruellia chartacea
Ruellia ciliatiflora
Ruellia coccinea
Ruellia conzattii
Ruellia corzoi
Ruellia drummondiana
Ruellia foetida
Ruellia fulgida
Ruellia hirsutoglandulosa
Ruellia hookeriana
Ruellia humilis
Ruellia intermedia
Ruellia inundata
Ruellia jimulcensis
Ruellia lactea
Ruellia lanatoglandulosa
Ruellia latibracteata
Ruellia leucantha
Ruellia matagalpae
Ruellia matudae
Ruellia metziae
Ruellia noctiflora
Ruellia nudiflora
Ruellia paniculata
Ruellia parryi
Ruellia pedunculata
Ruellia prostrata
Ruellia purshiana
Ruellia rosea
Ruellia simplex
Ruellia strepens
Ruellia tuberosa
Ruellia tubiflora
Ruellia tuxtlensis
Rugelia nudicaulis
Rumex acetosa
Rumex acetosella
Rumex altissimus
Rumex arcticus
Rumex britannica
Rumex californicus
Rumex chrysocarpus
Rumex confusus
Rumex conglomeratus
Rumex crispus
Rumex cristatus
Rumex dentatus
Rumex hastatulus
Rumex hydrolapathum
Rumex hymenosepalus
Rumex lapponicus
Rumex longifolius
Rumex maritimus
Rumex obtusifolius
Rumex occidentalis
Rumex pallidus
Rumex paraguayensis
Rumex patientia
Rumex paucifolius
Rumex persicarioides
Rumex pulcher
Rumex salicifolius
Rumex sanguineus
Rumex spinosus
Rumex triangulivalvis
Rumex venosus
Rumex verticillatus
Rumfordia exauriculata
Rumfordia floribunda
Rumohra adiantiformis
Rupertia physodes
Rupertia rigida
Ruppia cirrhosa
Ruppia maritima
Ruprechtia fusca
Ruptiliocarpon caracolito
Ruscus aculeatus
Russelia contrerasii
Russelia equisetiformis
Russelia polyedra
Russelia retrorsa
Russelia sarmentosa
Russelia sonorensis
Russelia tenuis
Russelia tetraptera
Russelia verticillata
Ruta chalepensis
Ruta graveolens
Ruyschia enervia
Ryania speciosa
Rytidosperma penicillatum
Sabal brazoriensis
Sabal causiarum
Sabal etonia
Sabal mauritiiformis
Sabal mexicana
Sabal minor
Sabal palmetto
Sabatia angularis
Sabatia arenicola
Sabatia bartramii
Sabatia brachiata
Sabatia brevifolia
Sabatia calycina
Sabatia campanulata
Sabatia campestris
Sabatia capitata
Sabatia difformis
Sabatia dodecandra
Sabatia gentianoides
Sabatia grandiflora
Sabatia macrophylla
Sabatia quadrangula
Sabatia stellaris
Sabazia multiradiata
Sabicea panamensis
Sabulina californica
Sabulina dawsonensis
Sabulina douglasii
Sabulina elegans
Sabulina fontinalis
Sabulina macra
Sabulina michauxii
Sabulina nuttallii
Sabulina rubella
Saccharum alopecuroides
Saccharum baldwinii
Saccharum brevibarbe
Saccharum contortum
Saccharum giganteum
Saccharum officinarum
Saccharum ravennae
Saccharum spontaneum
Saccharum strictum
Sacciolepis indica
Sacciolepis striata
Sachsia polycephala
Sacoglottis amazonica
Sacoglottis trichogyna
Sacoila lanceolata
Sageretia elegans
Sageretia minutiflora
Sagina apetala
Sagina decumbens
Sagina japonica
Sagina maxima
Sagina nivalis
Sagina nodosa
Sagina procumbens
Sagina saginoides
Sagittaria australis
Sagittaria brevirostra
Sagittaria chapmanii
Sagittaria cuneata
Sagittaria engelmanniana
Sagittaria filiformis
Sagittaria graminea
Sagittaria guayanensis
Sagittaria isoetiformis
Sagittaria kurziana
Sagittaria lancifolia
Sagittaria latifolia
Sagittaria longiloba
Sagittaria montevidensis
Sagittaria papillosa
Sagittaria platyphylla
Sagittaria rigida
Sagittaria sagittifolia
Sagittaria subulata
Salicornia ambigua
Salicornia bigelovii
Salicornia depressa
Salicornia europaea
Salicornia maritima
Salicornia pacifica
Salicornia perennis
Salicornia ramosissima
Salicornia rubra
Salicornia utahensis
Salix alaxensis
Salix alba
Salix amygdaloides
Salix arbusculoides
Salix arctica
Salix arctophila
Salix arizonica
Salix atrocinerea
Salix babylonica
Salix barclayi
Salix barrattiana
Salix bebbiana
Salix bonplandiana
Salix brachycarpa
Salix breweri
Salix calcicola
Salix candida
Salix caprea
Salix caroliniana
Salix cascadensis
Salix chamissonis
Salix cinerea
Salix commutata
Salix cordata
Salix discolor
Salix drummondiana
Salix eastwoodiae
Salix eriocephala
Salix exigua
Salix fragilis
Salix fuscescens
Salix geyeriana
Salix glauca
Salix gooddingii
Salix hastata
Salix herbacea
Salix hookeriana
Salix humboldtiana
Salix humilis
Salix integra
Salix interior
Salix irrorata
Salix laevigata
Salix lasiolepis
Salix lemmonii
Salix lucida
Salix lutea
Salix melanopsis
Salix monticola
Salix myricoides
Salix myrtillifolia
Salix nigra
Salix niphoclada
Salix nivalis
Salix orestera
Salix pedicellaris
Salix pellita
Salix pentandra
Salix petiolaris
Salix petrophila
Salix phlebophylla
Salix planifolia
Salix polaris
Salix prolixa
Salix pseudomonticola
Salix pseudomyrsinites
Salix pulchra
Salix purpurea
Salix pyrifolia
Salix reichardtii
Salix reticulata
Salix richardsonii
Salix rotundifolia
Salix scouleriana
Salix sepulcralis
Salix sericea
Salix serissima
Salix sitchensis
Salix stolonifera
Salix taxifolia
Salix tracyi
Salix uva-ursi
Salix vestita
Salix viminalis
Salmea petrobioides
Salmea scandens
Salpianthus arenarius
Salpianthus macrodontus
Salpichlaena volubilis
Salpichroa origanifolia
Salpiglossis arniatera
Salpingostylis coelestina
Salsola paulsenii
Salsola soda
Salsola vermiculata
Saltugilia australis
Saltugilia caruifolia
Saltugilia splendens
Salvia acerifolia
Salvia aequidistans
Salvia aethiopis
Salvia albiflora
Salvia albiterrarum
Salvia albocaerulea
Salvia angustiarum
Salvia apiana
Salvia arizonica
Salvia aspera
Salvia assurgens
Salvia aurea
Salvia axillaris
Salvia azurea
Salvia ballotiflora
Salvia brandegeei
Salvia breviflora
Salvia cacaliifolia
Salvia californica
Salvia candicans
Salvia carduacea
Salvia carnea
Salvia carreyesii
Salvia caudata
Salvia chamaedryoides
Salvia chiapensis
Salvia cinnabarina
Salvia circinnata
Salvia clevelandii
Salvia clinopodioides
Salvia coccinea
Salvia coerulea
Salvia columbariae
Salvia compsostachys
Salvia concolor
Salvia confertispicata
Salvia connivens
Salvia crucis
Salvia curviflora
Salvia dichlamys
Salvia divinorum
Salvia dorisiana
Salvia dorrii
Salvia elegans
Salvia engelmannii
Salvia farinacea
Salvia firma
Salvia flaccidifolia
Salvia fruticulosa
Salvia fulgens
Salvia funerea
Salvia gesneriiflora
Salvia glutinosa
Salvia gravida
Salvia greggii
Salvia helianthemifolia
Salvia henryi
Salvia herbacea
Salvia heterotricha
Salvia hidalgensis
Salvia hirsuta
Salvia hispanica
Salvia holwayi
Salvia involucrata
Salvia iodantha
Salvia jaimehintoniana
Salvia karwinskii
Salvia laevis
Salvia langlassei
Salvia languidula
Salvia lasiantha
Salvia lasiocephala
Salvia lavanduloides
Salvia leptostachys
Salvia leucantha
Salvia leucophylla
Salvia littae
Salvia longispicata
Salvia longistyla
Salvia lycioides
Salvia lyrata
Salvia macellaria
Salvia melissodora
Salvia mellifera
Salvia mexiae
Salvia mexicana
Salvia microphylla
Salvia misella
Salvia mocinoi
Salvia mohavensis
Salvia monantha
Salvia montecristina
Salvia munzii
Salvia nana
Salvia nemorosa
Salvia nervata
Salvia occidentalis
Salvia officinalis
Salvia oreopola
Salvia oresbia
Salvia pachyphylla
Salvia pansamalensis
Salvia parryi
Salvia patens
Salvia peninsularis
Salvia pennellii
Salvia pentstemonoides
Salvia pinguifolia
Salvia platycheila
Salvia plurispicata
Salvia podadena
Salvia prasiifolia
Salvia pratensis
Salvia pringlei
Salvia protracta
Salvia pruinosa
Salvia prunelloides
Salvia pubescens
Salvia punicans
Salvia purpurea
Salvia pusilla
Salvia quercetorum
Salvia ramamoorthyana
Salvia recurva
Salvia reflexa
Salvia regla
Salvia reptans
Salvia roemeriana
Salvia roscida
Salvia rosmarinus
Salvia rubropunctata
Salvia semiatrata
Salvia serpyllifolia
Salvia sessei
Salvia setulosa
Salvia shannonii
Salvia similis
Salvia sonomensis
Salvia spathacea
Salvia splendens
Salvia stachyoides
Salvia stolonifera
Salvia subincisa
Salvia tehuacana
Salvia tenorioi
Salvia texana
Salvia thymoides
Salvia thyrsiflora
Salvia tiliifolia
Salvia tricuspidata
Salvia tubifera
Salvia tuerckheimii
Salvia unicostata
Salvia urica
Salvia urolepis
Salvia urticifolia
Salvia vaseyi
Salvia vazquezii
Salvia veronicifolia
Salvia verticillata
Salvia villosa
Salvia vitifolia
Salvia wagneriana
Salvia whitehousei
Salvia xalapensis
Salvinia auriculata
Salvinia minima
Salvinia molesta
Salvinia natans
Sambucus caerulea
Sambucus canadensis
Sambucus cerulea
Sambucus javanica
Sambucus nigra
Sambucus racemosa
Samolus ebracteatus
Samolus vagans
Samolus valerandi
Samyda dodecandra
Samyda spinulosa
Samyda yucatanensis
Sanchezia oblonga
Sanchezia parvibracteata
Sanchezia speciosa
Sanchezia tigrina
Sanguinaria canadensis
Sanguisorba canadensis
Sanguisorba officinalis
Sanicula arctopoides
Sanicula arguta
Sanicula bipinnata
Sanicula bipinnatifida
Sanicula canadensis
Sanicula crassicaulis
Sanicula graveolens
Sanicula laciniata
Sanicula liberta
Sanicula marilandica
Sanicula odorata
Sanicula smallii
Sanicula trifoliata
Sanicula tuberosa
Sanionia uncinata
Sansevieria cylindrica
Sansevieria hyacinthoides
Sansevieria trifasciata
Santolina chamaecyparissus
Sanvitalia aberti
Sanvitalia angustifolia
Sanvitalia fruticosa
Sanvitalia ocymoides
Sanvitalia procumbens
Sapindus saponaria
Sapium allenii
Sapium glandulosum
Sapium haitiense
Sapium lateriflorum
Sapium laurocerasus
Sapium stylare
Saponaria ocymoides
Saponaria officinalis
Sapranthus microcarpus
Sapranthus palanga
Sapranthus violaceus
Sarcobatus baileyi
Sarcobatus vermiculatus
Sarcococca confusa
Sarcodes sanguinea
Sarcodiotheca furcata
Sarcodiotheca gaudichaudii
Sarcoglottis assurgens
Sarcoglottis rosulata
Sarcoglottis sceptrodes
Sarcoglottis schaffneri
Sarcomphalus amole
Sarcomphalus mexicanus
Sarcomphalus obtusifolius
Sarcomphalus pedunculatus
Sarcomphalus reticulatus
Sarracenia alata
Sarracenia areolata
Sarracenia catesbaei
Sarracenia flava
Sarracenia minor
Sarracenia mitchelliana
Sarracenia moorei
Sarracenia naczii
Sarracenia psittacina
Sarracenia purpurea
Sarracenia rubra
Sarracenia wrigleyana
Sartwellia flaveriae
Sartwellia mexicana
Sassafras albidum
Satureja hortensis
Satyria panurensis
Satyria warszewiczii
Saurauia kegeliana
Saurauia madrensis
Saurauia matudae
Saurauia molinae
Saurauia montana
Saurauia scabrida
Saurauia selerorum
Saurauia yasicae
Sauromatum venosum
Saururus cernuus
Saussurea americana
Saussurea angustifolia
Saussurea nuda
Sauvagesia erecta
Saxifraga aizoides
Saxifraga bronchialis
Saxifraga cernua
Saxifraga cespitosa
Saxifraga debilis
Saxifraga eschscholtzii
Saxifraga flagellaris
Saxifraga hirculus
Saxifraga hyperborea
Saxifraga mertensiana
Saxifraga nuttallii
Saxifraga oppositifolia
Saxifraga paniculata
Saxifraga platysepala
Saxifraga rivularis
Saxifraga rotundifolia
Saxifraga serpyllifolia
Saxifraga sibirica
Saxifraga stolonifera
Saxifraga tricuspidata
Saxifraga tridactylites
Saxifraga urbium
Saxifragopsis fragarioides
Scabiosa columbaria
Scabrethia scabra
Scadoxus multiflorus
Scaevola plumieri
Scaevola sericea
Scandix pecten-veneris
Scapania americana
Scapania bolanderi
Scapania nemorea
Scapania nemorosa
Scapania undulata
Scaphyglottis behrii
Scaphyglottis bidentata
Scaphyglottis crurigera
Scaphyglottis fasciculata
Scaphyglottis hondurensis
Scaphyglottis imbricata
Scaphyglottis lindeniana
Scaphyglottis livida
Scaphyglottis micrantha
Scaphyglottis minutiflora
Scaphyglottis prolifera
Scenedesmus bijugus
Scenedesmus obtusus
Scenedesmus quadricauda
Sceptridium biternatum
Sceptridium decompositum
Sceptridium dissectum
Sceptridium lunarioides
Sceptridium multifidum
Sceptridium oneidense
Sceptridium rugulosum
Sceptridium schaffneri
Schaefferia cuneifolia
Schaefferia pilosa
Schaueria calytricha
Schefflera actinophylla
Schefflera arboricola
Schefflera morototoni
Schefflera rodriguesiana
Scheuchzeria palustris
Schiedeella affinis
Schiedeella arizonica
